temp,humidity,cloud_cover,wind_speed,solar_radiation
282.17,94,100.0,1.22,315.62
283.65,93,100.0,0.82,503.25
287.84,81,97.0,0.85,643.2
288.11,77,100.0,1.02,704.0
288.44,73,96.0,1.47,714.05
291.14,63,100.0,1.7,652.6
291.48,61,99.0,1.91,525.12
290.51,62,100.0,2.18,345.9
290.36,64,100.0,1.81,142.65
289.33,75,96.0,1.87,8.42
286.79,80,92.0,2.18,0.0
286.17,83,93.0,2.54,0.0
282.8,93,97.0,2.62,0.0
282.78,92,92.0,2.58,0.0
281.91,94,100.0,2.59,0.0
282.09,94,100.0,2.28,0.0
282.28,93,94.0,2.02,0.0
281.46,93,96.0,2.08,0.0
281.78,93,100.0,2.1,0.0
281.44,95,100.0,1.93,0.0
281.19,95,100.0,1.91,0.0
280.84,96,100.0,1.9,0.0
280.3,97,100.0,1.93,0.0
279.84,97,100.0,1.81,104.08
281.11,87,100.0,1.3,304.7
283.98,86,100.0,0.86,493.0
288.27,81,100.0,1.3,634.73
288.21,79,100.0,1.76,694.48
288.53,77,100.0,1.86,708.58
291.05,67,100.0,1.83,651.0
292.13,62,100.0,1.97,528.33
290.81,66,100.0,2.33,351.25
290.68,67,99.0,2.55,148.05
289.7,74,100.0,1.72,9.2
289.38,78,100.0,2.08,0.0
286.56,85,100.0,2.14,0.0
285.97,88,100.0,2.14,0.0
285.35,88,100.0,2.04,0.0
284.57,90,99.0,2.01,0.0
284.07,93,98.0,2.02,0.0
283.14,94,99.0,2.12,0.0
282.99,95,100.0,2.17,0.0
282.52,96,100.0,2.23,0.0
282.26,98,100.0,2.06,0.0
281.6,98,100.0,1.89,0.0
281.33,99,100.0,1.84,0.0
281.15,99,100.0,1.76,0.0
282.2,97,100.0,2.0,101.55
282.94,96,99.0,2.66,292.58
283.24,94,97.0,3.12,471.85
288.54,77,99.0,3.17,605.15
287.99,77,99.0,2.77,663.73
288.24,75,97.0,2.77,664.45
291.4,65,95.0,2.89,597.77
291.72,61,95.0,2.55,473.8
291.15,59,97.0,3.19,302.85
290.76,69,96.0,2.95,120.05
291.05,66,90.0,2.65,7.95
290.11,70,96.0,2.59,0.0
286.99,79,96.0,2.78,0.0
286.91,81,88.0,2.74,0.0
286.81,83,76.0,2.59,0.0
284.59,89,67.0,2.59,0.0
284.64,89,52.0,2.63,0.0
284.57,89,53.0,2.56,0.0
283.85,89,86.0,2.37,0.0
283.64,89,83.0,2.29,0.0
281.61,91,100.0,2.33,0.0
281.41,91,100.0,2.23,0.0
281.34,91,100.0,2.25,0.0
281.13,91,81.0,2.05,0.0
282.66,92,100.0,1.81,72.6
284.97,85,100.0,2.27,231.73
285.64,83,91.0,2.13,407.55
290.17,69,92.0,2.43,550.3
290.57,66,66.0,2.71,633.88
290.81,62,99.0,3.12,634.9
292.38,54,92.0,3.06,568.67
292.71,53,79.0,3.09,436.77
290.66,58,64.0,3.35,274.0
290.48,62,96.0,2.76,104.08
290.22,65,82.0,2.43,7.58
289.42,69,62.0,2.42,0.0
287.76,74,96.0,2.66,0.0
287.85,77,79.0,2.52,0.0
287.44,77,83.0,2.61,0.0
285.57,84,98.0,1.82,0.0
286.66,83,99.0,1.72,0.0
286.48,84,99.0,1.71,0.0
285.78,87,98.0,1.92,0.0
285.1,90,88.0,1.71,0.0
284.78,92,29.0,1.66,0.0
284.86,92,19.0,0.91,0.0
285.3,90,23.0,0.69,0.0
284.4,92,27.0,0.63,0.0
284.35,93,59.0,1.03,92.55
284.71,92,100.0,1.25,281.27
284.58,94,15.0,1.17,473.45
284.69,93,4.0,2.31,625.92
284.35,92,14.0,3.01,703.1
285.48,89,9.0,3.16,717.38
285.9,89,14.0,3.3,661.15
287.57,86,8.0,4.2,539.27
286.1,91,2.0,3.79,364.88
286.67,88,7.0,4.4,161.77
286.51,86,4.0,4.45,11.55
286.17,88,8.0,4.83,0.0
285.9,91,1.0,5.03,0.0
285.6,92,3.0,5.28,0.0
285.91,90,0.0,5.16,0.0
285.97,87,0.0,5.29,0.0
286.19,85,0.0,5.51,0.0
286.23,85,0.0,5.6,0.0
286.41,84,0.0,5.72,0.0
286.6,85,23.0,5.62,0.0
285.68,84,39.0,5.5,0.0
285.39,85,81.0,5.5,0.0
285.57,87,84.0,5.6,0.0
285.84,88,88.0,5.55,0.0
286.08,88,65.0,5.45,119.33
286.24,89,8.0,5.33,324.15
286.34,91,16.0,5.33,515.33
286.89,92,9.0,5.29,657.5
286.31,93,31.0,5.09,737.73
285.78,96,29.0,4.58,744.35
286.61,93,13.0,4.87,680.88
286.14,95,20.0,3.38,553.95
286.4,90,13.0,2.79,376.12
286.98,92,56.0,2.15,168.88
287.17,91,98.0,1.02,12.62
287.66,90,95.0,0.37,0.0
286.25,95,92.0,0.42,0.0
286.64,93,94.0,0.46,0.0
286.95,92,85.0,0.83,0.0
283.79,97,85.0,1.52,0.0
283.35,98,98.0,1.63,0.0
284.52,98,98.0,1.73,0.0
283.53,98,98.0,1.83,0.0
284.22,97,96.0,1.83,0.0
284.07,96,78.0,2.16,0.0
283.26,96,79.0,2.42,0.0
282.92,98,93.0,2.59,0.0
282.63,99,73.0,2.74,0.0
281.88,99,82.0,2.75,120.65
283.59,96,90.0,3.03,322.7
283.51,95,86.0,3.3,512.92
286.52,83,79.0,2.95,651.52
286.83,78,69.0,2.69,724.85
286.94,79,40.0,2.79,730.95
290.38,66,22.0,3.12,669.1
290.31,64,14.0,3.39,543.0
289.31,66,22.0,3.7,363.8
289.07,67,18.0,3.5,159.05
289.02,71,30.0,2.45,12.3
288.65,75,33.0,2.24,0.0
285.54,85,33.0,2.08,0.0
285.26,89,37.0,2.06,0.0
285.43,89,14.0,2.21,0.0
283.5,92,7.0,2.41,0.0
283.06,92,2.0,2.37,0.0
283.18,92,2.0,2.38,0.0
282.93,93,3.0,2.47,0.0
281.04,96,2.0,2.55,0.0
281.81,97,2.0,2.84,0.0
281.6,98,94.0,2.96,0.0
280.23,98,96.0,3.08,0.0
280.42,97,100.0,2.93,0.0
280.68,97,100.0,2.93,118.05
279.82,97,100.0,2.75,317.52
281.52,95,100.0,2.55,509.35
287.16,82,96.0,2.85,653.45
288.99,72,2.0,3.4,728.15
289.34,69,8.0,3.9,737.42
290.87,62,8.0,4.11,677.15
291.11,60,8.0,4.21,549.65
290.47,62,2.0,4.25,371.2
290.23,64,2.0,3.86,166.35
289.39,66,1.0,2.96,13.33
289.66,71,0.0,2.9,0.0
285.61,81,0.0,3.11,0.0
285.94,82,0.0,2.94,0.0
285.13,83,0.0,2.77,0.0
283.35,88,0.0,2.76,0.0
283.25,89,0.0,2.9,0.0
283.11,90,0.0,3.03,0.0
282.34,89,0.0,3.16,0.0
282.29,89,0.0,3.2,0.0
281.88,92,0.0,3.31,0.0
281.48,92,0.0,3.21,0.0
281.74,91,0.0,3.35,0.0
281.72,91,0.0,3.3,0.0
281.94,91,0.0,3.12,133.15
281.68,89,0.0,3.27,343.67
282.9,81,0.0,3.01,541.2
288.29,67,0.0,3.32,688.33
289.02,65,0.0,3.88,769.98
289.2,63,0.0,4.34,780.8
291.7,56,0.0,4.5,721.0
291.24,55,0.0,4.32,594.42
290.28,57,0.0,3.98,414.05
290.02,59,0.0,3.38,197.77
289.55,63,0.0,2.47,18.12
288.17,69,0.0,2.61,0.0
286.43,74,0.0,2.78,0.0
284.45,80,0.0,2.92,0.0
284.2,82,0.0,2.92,0.0
283.25,85,0.0,2.91,0.0
283.86,87,0.0,2.94,0.0
283.46,87,0.0,3.08,0.0
282.54,90,0.0,3.13,0.0
281.85,91,0.0,3.19,0.0
281.04,91,10.0,3.35,0.0
280.94,91,0.0,3.47,0.0
280.94,89,6.0,3.6,0.0
280.92,89,92.0,3.75,0.0
281.61,85,92.0,3.76,152.58
281.62,82,92.0,4.14,363.05
282.57,79,6.0,3.92,557.05
289.42,60,0.0,4.32,701.08
290.06,54,0.0,4.8,770.45
290.35,51,0.0,5.09,777.92
292.51,45,0.0,5.24,715.73
292.02,45,0.0,5.21,586.7
290.94,52,7.0,5.02,405.3
290.57,57,17.0,4.0,191.2
289.69,60,15.0,3.4,17.6
289.44,61,6.0,3.43,0.0
286.15,73,0.0,3.89,0.0
285.27,80,0.0,3.67,0.0
285.17,81,0.0,3.28,0.0
284.17,85,0.0,3.41,0.0
284.1,86,0.0,2.96,0.0
283.9,87,0.0,3.16,0.0
283.17,87,0.0,3.33,0.0
283.61,84,0.0,3.18,0.0
284.37,82,0.0,3.16,0.0
284.61,81,0.0,3.33,0.0
284.69,82,0.0,3.41,0.0
283.9,85,0.0,2.93,4.35
284.36,84,0.0,2.81,130.4
284.53,82,0.0,3.08,345.6
284.97,81,0.0,2.85,538.77
288.51,71,0.0,3.38,682.5
289.99,67,0.0,3.22,757.85
290.29,64,0.0,3.69,764.0
290.89,62,0.0,3.93,699.02
290.55,60,0.0,4.02,570.98
289.6,66,0.0,3.84,390.23
288.73,71,0.0,2.92,181.1
289.09,69,0.0,2.83,16.8
288.76,69,0.0,3.68,0.0
286.9,72,0.0,3.92,0.0
287.27,77,0.0,3.35,0.0
286.77,84,0.0,1.72,0.0
285.51,91,0.0,2.08,0.0
286.56,87,0.0,2.1,0.0
287.37,86,0.0,2.39,0.0
287.71,83,0.0,2.97,0.0
287.81,83,0.0,3.45,0.0
286.67,86,0.0,2.73,0.0
286.67,85,0.0,3.01,0.0
286.82,83,0.0,3.13,0.0
286.3,82,0.0,3.09,4.75
286.7,79,0.0,3.12,134.02
288.8,75,0.0,4.31,352.6
290.25,73,0.0,5.63,548.6
292.4,66,0.0,5.87,695.25
292.67,65,0.0,6.69,771.23
292.04,68,0.0,6.54,782.67
292.78,66,0.0,6.94,722.25
293.77,64,0.0,6.46,594.73
292.52,68,0.0,6.5,412.62
292.47,69,0.0,5.0,197.23
290.86,75,0.0,3.56,19.45
290.14,79,0.0,2.01,0.0
288.61,86,0.0,2.0,0.0
287.85,91,0.0,0.83,0.0
288.69,87,0.0,1.07,0.0
287.41,92,0.0,1.46,0.0
286.19,97,0.0,1.65,0.0
286.47,95,0.0,1.53,0.0
286.12,95,0.0,1.42,0.0
285.63,97,0.0,1.36,0.0
284.48,98,0.0,1.88,0.0
284.63,99,0.0,2.47,0.0
285.13,97,0.0,2.99,0.0
284.55,97,0.0,3.54,5.45
284.69,97,1.0,4.03,143.95
286.45,92,0.0,4.68,365.0
285.77,92,16.0,4.65,560.3
286.11,90,23.0,4.66,706.12
287.58,86,0.0,4.65,778.02
288.1,83,4.0,4.36,788.33
289.34,77,99.0,4.04,725.73
290.39,73,100.0,4.03,596.62
290.39,71,99.0,4.08,412.52
289.76,72,98.0,3.79,196.2
290.4,75,90.0,3.22,19.58
290.17,75,58.0,3.07,0.0
286.54,87,16.0,3.12,0.0
286.26,87,15.0,2.99,0.0
286.47,86,2.0,2.9,0.0
285.22,86,91.0,2.86,0.0
285.1,87,100.0,2.92,0.0
285.02,89,100.0,3.01,0.0
284.33,89,100.0,3.16,0.0
283.74,93,100.0,3.4,0.0
282.75,89,100.0,3.5,0.0
282.55,90,100.0,3.84,0.0
282.31,90,100.0,3.94,0.0
282.09,91,99.0,3.81,5.2
282.49,88,93.0,4.02,132.75
282.88,86,67.0,4.1,342.75
283.02,86,1.0,4.23,531.27
289.39,70,1.0,4.51,670.73
289.65,68,0.0,4.87,747.5
289.8,67,0.0,5.21,757.65
291.12,63,0.0,5.25,696.0
291.93,60,0.0,5.18,570.42
291.46,64,0.0,5.09,392.25
291.25,65,0.0,4.48,185.23
291.1,67,55.0,3.4,18.85
289.54,71,61.0,3.17,0.0
286.99,77,0.0,3.2,0.0
286.13,84,23.0,2.99,0.0
286.01,85,44.0,2.73,0.0
284.36,89,29.0,2.36,0.0
284.09,88,87.0,2.08,0.0
283.95,88,99.0,1.93,0.0
283.4,90,96.0,1.94,0.0
282.83,92,99.0,1.96,0.0
282.05,93,99.0,1.97,0.0
281.37,93,100.0,1.88,0.0
280.95,96,100.0,1.88,0.0
280.37,97,100.0,1.88,5.23
280.78,96,100.0,2.19,122.85
281.31,90,98.0,1.52,326.85
283.59,89,100.0,1.17,516.7
289.94,71,98.0,1.45,659.85
290.86,60,99.0,1.75,756.38
291.15,57,97.0,2.05,768.02
292.44,52,37.0,2.25,708.42
292.91,49,82.0,2.33,582.73
291.88,53,60.0,2.44,404.3
291.08,55,26.0,2.01,194.6
290.81,69,88.0,1.72,20.55
288.96,66,100.0,2.32,0.0
285.01,81,94.0,2.4,0.0
284.82,82,100.0,1.97,0.0
284.91,82,97.0,1.35,0.0
282.82,86,68.0,0.83,0.0
282.09,90,99.0,1.09,0.0
281.58,91,97.0,1.52,0.0
280.46,93,82.0,1.65,0.0
279.76,95,89.0,1.67,0.0
278.89,94,95.0,1.64,0.0
278.5,95,98.0,1.66,0.0
278.55,95,99.0,1.46,0.0
278.72,94,98.0,0.72,6.2
279.98,92,100.0,0.87,139.48
282.68,88,98.0,0.99,351.35
283.98,83,99.0,0.56,541.83
290.9,66,95.0,0.98,683.73
290.78,61,98.0,1.29,758.2
290.91,57,95.0,1.11,768.08
293.18,52,100.0,1.02,708.77
293.23,50,95.0,1.6,585.45
291.95,58,57.0,2.05,409.5
291.77,59,12.0,2.45,202.3
290.84,61,2.0,2.06,23.38
290.61,65,0.0,2.32,0.0
286.28,74,0.0,2.51,0.0
285.61,76,0.0,2.48,0.0
285.49,78,18.0,2.36,0.0
283.52,83,98.0,2.26,0.0
283.48,87,98.0,2.23,0.0
283.07,87,100.0,2.33,0.0
282.67,86,100.0,2.45,0.0
282.58,86,100.0,2.64,0.0
281.5,88,97.0,3.03,0.0
281.56,87,46.0,3.11,0.0
281.51,87,33.0,3.2,0.0
281.44,87,24.0,3.3,6.67
282.51,86,71.0,3.51,139.08
282.87,85,95.0,3.68,347.15
283.08,83,96.0,3.5,534.77
286.38,75,93.0,3.82,674.77
290.01,65,51.0,4.24,745.02
290.43,61,24.0,4.76,751.7
292.56,54,51.0,5.09,689.7
292.45,50,76.0,5.14,564.65
291.48,54,42.0,5.09,387.5
291.17,57,79.0,4.08,183.58
290.75,57,81.0,3.14,20.6
288.21,62,51.0,2.97,0.0
287.24,70,97.0,3.13,0.0
285.8,79,97.0,3.05,0.0
284.99,81,100.0,2.73,0.0
284.87,82,97.0,2.58,0.0
282.63,90,99.0,2.51,0.0
282.67,90,98.0,2.28,0.0
282.15,92,92.0,2.16,0.0
281.4,94,92.0,2.06,0.0
280.95,92,87.0,2.05,0.0
280.73,92,79.0,2.18,0.0
279.94,95,77.0,2.36,0.0
280.08,95,94.0,2.22,6.85
281.44,92,69.0,1.18,135.0
283.14,84,81.0,1.04,344.62
285.68,80,27.0,0.96,537.17
288.01,74,38.0,0.93,682.77
288.48,71,60.0,0.57,774.05
288.87,67,64.0,0.68,783.55
291.25,53,58.0,0.32,722.38
290.62,51,30.0,1.08,595.67
289.57,62,2.0,1.7,415.55
289.79,61,8.0,1.21,203.85
290.44,52,32.0,1.4,24.02
291.61,51,37.0,2.3,0.0
286.91,71,36.0,2.41,0.0
284.28,84,27.0,2.59,0.0
284.2,86,21.0,2.41,0.0
281.93,91,20.0,2.33,0.0
281.64,92,25.0,1.99,0.0
281.84,94,14.0,1.77,0.0
281.21,93,16.0,1.93,0.0
280.06,93,13.0,1.94,0.0
279.76,96,37.0,2.09,0.0
278.64,97,42.0,1.9,0.0
278.92,95,30.0,1.58,0.0
278.92,95,35.0,1.47,7.33
280.18,93,32.0,1.38,133.42
282.32,89,35.0,1.48,341.38
283.74,85,48.0,0.84,535.05
290.52,64,42.0,1.24,681.52
290.74,55,35.0,1.81,729.2
291.35,53,43.0,2.24,744.25
292.96,50,45.0,2.56,687.23
293.89,49,37.0,2.77,564.67
292.38,53,41.0,3.13,386.85
292.17,58,34.0,2.94,182.3
291.48,62,37.0,2.0,21.62
290.76,66,39.0,2.33,0.0
287.07,80,25.0,2.73,0.0
286.77,82,37.0,2.88,0.0
286.44,82,27.0,2.79,0.0
285.03,86,30.0,2.34,0.0
284.25,88,27.0,2.02,0.0
283.46,88,48.0,1.89,0.0
282.46,92,25.0,1.88,0.0
282.68,91,48.0,1.85,0.0
281.13,94,55.0,1.9,0.0
281.06,94,54.0,1.73,0.0
281.11,93,46.0,1.66,0.0
281.09,92,40.0,1.65,8.05
281.98,91,50.0,1.95,134.38
283.58,85,27.0,2.27,339.2
284.57,81,24.0,2.14,521.62
289.46,68,28.0,2.56,664.9
290.94,63,33.0,2.93,721.35
291.23,62,31.0,3.1,710.88
293.17,56,41.0,3.11,621.27
292.93,55,48.0,2.63,476.52
291.89,59,66.0,3.03,319.95
291.79,61,18.0,2.56,148.58
291.5,65,18.0,1.7,19.6
290.4,70,34.0,2.1,0.0
286.02,86,38.0,2.28,0.0
285.39,87,33.0,2.46,0.0
285.87,86,40.0,2.56,0.0
283.66,88,65.0,2.35,0.0
283.95,87,60.0,2.38,0.0
283.08,87,38.0,2.23,0.0
282.04,90,20.0,2.47,0.0
281.86,90,14.0,2.53,0.0
281.04,90,8.0,2.27,0.0
281.13,90,3.0,2.42,0.0
280.78,91,4.0,2.32,0.0
280.63,91,2.0,2.51,9.4
282.22,88,0.0,1.67,156.33
283.06,86,1.0,1.94,376.95
283.91,86,0.0,1.8,578.1
289.71,68,0.0,2.44,730.02
291.6,61,0.0,3.07,806.88
291.83,59,0.0,3.2,818.23
293.89,51,0.0,3.26,757.88
293.23,53,0.0,3.4,630.15
292.03,56,0.0,3.63,447.23
291.83,58,0.0,3.33,229.38
291.36,63,0.0,1.95,31.38
291.09,69,0.0,2.17,0.0
287.93,80,0.0,2.25,0.0
287.26,81,0.0,2.17,0.0
287.04,82,0.0,2.21,0.0
285.56,85,0.0,2.22,0.0
285.08,84,0.0,2.47,0.0
284.95,84,0.0,2.68,0.0
284.72,85,0.0,2.96,0.0
283.07,91,0.0,2.92,0.0
281.55,92,0.0,2.27,0.0
281.59,92,0.0,2.21,0.0
281.19,93,0.0,2.24,0.0
280.92,93,0.0,2.27,13.48
281.65,92,0.0,1.6,188.98
285.83,72,0.0,1.79,416.12
291.16,71,0.0,1.65,614.08
292.08,64,0.0,2.34,759.67
292.05,60,0.0,2.94,833.73
292.12,58,0.0,3.31,844.15
293.98,50,0.0,3.37,781.27
293.62,50,0.0,3.43,651.98
292.46,51,0.0,3.82,467.0
292.02,54,0.0,2.83,244.77
291.76,59,0.0,1.83,36.42
291.41,62,0.0,2.77,0.0
288.99,70,0.0,2.75,0.0
287.55,79,1.0,2.81,0.0
286.76,80,1.0,2.69,0.0
285.01,84,0.0,2.46,0.0
285.0,83,0.0,2.84,0.0
284.77,84,0.0,3.14,0.0
282.58,88,0.0,2.57,0.0
282.43,88,0.0,1.96,0.0
281.42,90,1.0,2.55,0.0
280.95,93,23.0,2.51,0.0
281.9,92,3.0,2.24,0.0
281.64,93,0.0,2.18,15.27
282.11,91,0.0,1.54,199.15
284.7,83,0.0,1.61,431.85
286.74,80,0.0,1.63,633.1
290.94,68,0.0,2.04,776.38
292.84,57,0.0,2.87,849.48
292.98,52,4.0,3.81,857.8
293.89,49,0.0,3.94,793.45
294.4,44,0.0,3.69,662.98
293.6,50,0.0,3.98,475.95
293.37,54,0.0,3.75,251.73
292.75,58,0.0,2.28,38.98
292.05,64,0.0,2.46,0.0
288.23,72,0.0,2.36,0.0
287.03,80,0.0,2.52,0.0
287.02,82,0.0,2.42,0.0
286.71,86,0.0,2.48,0.0
285.37,88,1.0,2.48,0.0
285.4,91,4.0,2.28,0.0
283.77,94,2.0,2.16,0.0
283.76,93,5.0,2.12,0.0
282.27,96,0.0,2.23,0.0
282.77,94,0.0,2.49,0.0
283.56,92,0.0,2.64,0.0
283.68,92,0.0,2.76,13.92
283.98,89,0.0,3.28,183.73
284.64,84,0.0,3.35,405.88
285.36,82,0.0,3.14,599.8
290.55,68,0.0,3.54,742.48
291.96,62,0.0,4.06,832.25
292.87,59,0.0,4.44,838.17
295.44,51,0.0,4.68,772.9
295.13,49,0.0,4.79,640.42
294.4,49,0.0,4.47,453.42
294.19,54,0.0,3.49,232.95
292.24,62,0.0,1.92,34.12
289.66,74,0.0,3.06,0.0
288.06,80,0.0,2.84,0.0
286.51,84,0.0,2.61,0.0
287.34,83,0.0,2.16,0.0
284.56,87,0.0,2.3,0.0
285.31,88,0.0,2.31,0.0
284.07,88,0.0,2.37,0.0
282.81,90,0.0,2.15,0.0
283.51,85,0.0,1.25,0.0
283.82,86,0.0,1.03,0.0
282.18,92,0.0,0.95,0.0
281.82,95,0.0,1.42,0.0
281.4,94,0.0,1.71,17.17
282.89,92,0.0,0.88,203.33
284.56,90,0.0,0.44,433.38
285.3,86,0.0,0.69,632.67
292.23,69,0.0,1.47,779.12
293.69,59,0.0,1.77,858.42
294.46,57,0.0,1.63,866.52
295.92,53,0.0,1.94,801.92
296.52,50,1.0,2.14,670.88
294.99,55,32.0,2.14,483.58
294.88,58,48.0,2.05,258.6
293.54,69,58.0,1.56,42.67
291.9,73,6.0,2.63,0.0
289.83,80,5.0,2.41,0.0
288.28,86,55.0,2.44,0.0
288.99,80,40.0,2.21,0.0
288.25,81,0.0,1.78,0.0
288.78,81,0.0,1.68,0.0
287.77,83,0.0,1.55,0.0
286.89,83,0.0,1.58,0.0
288.38,76,0.0,1.76,0.0
284.61,91,0.0,1.83,0.0
284.0,92,2.0,1.99,0.0
284.25,91,3.0,1.9,0.0
284.98,87,0.0,1.96,19.17
285.82,87,0.0,1.42,208.83
287.19,83,0.0,2.11,438.23
288.64,79,0.0,2.08,636.45
292.04,71,0.0,2.41,781.7
295.05,58,0.0,2.6,856.48
294.93,57,0.0,2.04,863.83
297.7,52,0.0,1.53,799.83
297.86,53,0.0,0.85,667.67
295.9,55,0.0,0.48,480.35
295.97,58,0.0,0.7,255.98
295.85,72,1.0,1.61,42.27
294.85,66,1.0,2.25,0.0
291.0,79,0.0,2.11,0.0
288.41,86,0.0,1.99,0.0
287.95,87,8.0,2.23,0.0
286.16,90,22.0,2.01,0.0
285.4,91,15.0,1.83,0.0
285.51,90,15.0,1.99,0.0
284.14,89,21.0,2.18,0.0
283.57,92,27.0,2.03,0.0
282.53,94,39.0,2.8,0.0
282.55,93,18.0,2.9,0.0
283.7,91,27.0,3.07,0.0
284.47,89,40.0,2.69,16.27
286.14,80,31.0,2.34,186.92
288.13,73,12.0,3.24,407.17
289.15,70,9.0,3.29,601.17
296.6,56,24.0,4.11,743.35
296.75,55,25.0,4.87,807.52
296.75,52,29.0,5.37,813.88
299.21,46,21.0,5.59,749.02
299.47,45,48.0,5.53,617.92
297.91,53,46.0,5.2,433.38
297.47,56,41.0,4.22,219.55
296.59,56,7.0,3.5,33.15
296.54,54,2.0,3.44,0.0
293.81,58,0.0,4.0,0.0
294.51,51,13.0,4.34,0.0
295.84,46,13.0,4.86,0.0
294.71,45,7.0,4.99,0.0
294.21,46,6.0,5.05,0.0
294.39,46,0.0,5.08,0.0
293.41,47,0.0,5.04,0.0
293.65,42,1.0,4.79,0.0
292.2,49,0.0,4.35,0.0
291.2,51,3.0,3.67,0.0
290.4,53,3.0,3.0,0.0
289.36,59,7.0,2.41,15.52
290.23,62,15.0,2.2,171.88
292.34,56,53.0,2.64,387.48
294.26,58,51.0,2.34,584.23
297.29,52,37.0,2.97,731.55
298.48,50,28.0,3.81,804.33
298.4,50,25.0,4.69,813.75
300.49,47,18.0,4.96,749.42
300.48,49,7.0,4.57,617.65
299.42,51,58.0,4.01,431.58
299.11,56,17.0,2.96,217.7
296.98,66,21.0,1.87,33.4
292.52,80,19.0,2.71,0.0
292.96,77,9.0,2.23,0.0
291.97,79,12.0,2.19,0.0
292.39,76,7.0,2.19,0.0
290.73,78,3.0,2.48,0.0
290.85,78,1.0,2.43,0.0
290.86,74,0.0,2.43,0.0
291.03,73,0.0,2.36,0.0
291.78,69,3.0,2.31,0.0
287.99,75,1.0,2.35,0.0
287.61,77,3.0,3.18,0.0
289.02,77,1.0,2.07,0.0
287.38,80,1.0,1.71,18.65
288.61,80,0.0,1.64,197.3
291.88,72,0.0,1.81,424.55
292.49,68,20.0,1.27,624.48
297.08,59,40.0,1.14,771.95
298.55,53,22.0,1.0,846.88
298.33,54,38.0,0.61,857.05
300.66,42,18.0,0.29,793.15
300.61,40,26.0,0.76,663.92
298.03,49,62.0,1.22,478.17
297.77,53,60.0,1.88,255.75
297.13,63,24.0,1.57,44.0
296.34,64,9.0,2.17,0.0
292.66,71,10.0,2.43,0.0
292.25,71,2.0,2.59,0.0
292.27,70,1.0,2.69,0.0
289.37,77,0.0,2.71,0.0
288.94,78,1.0,2.62,0.0
288.93,79,0.0,2.57,0.0
288.22,81,0.0,2.66,0.0
288.11,81,0.0,2.88,0.0
287.44,86,0.0,3.24,0.0
287.45,87,0.0,3.54,0.0
286.86,83,0.0,3.67,0.0
286.85,84,0.0,3.68,23.67
287.34,81,1.0,3.91,220.7
287.26,77,98.0,4.04,451.38
288.65,68,100.0,4.19,649.73
294.83,53,51.0,4.59,794.02
295.36,49,26.0,5.01,863.48
295.77,49,100.0,5.37,870.7
296.87,45,100.0,5.66,806.42
296.61,45,100.0,5.87,675.75
296.8,47,100.0,5.63,489.38
296.41,51,100.0,4.93,266.33
295.21,53,100.0,4.15,49.08
295.42,54,100.0,3.86,0.0
291.71,60,100.0,3.75,0.0
290.94,66,100.0,3.75,0.0
289.88,71,100.0,3.75,0.0
289.56,74,96.0,3.78,0.0
288.08,73,92.0,3.63,0.0
287.86,74,75.0,3.5,0.0
287.44,74,88.0,3.48,0.0
286.91,74,75.0,3.56,0.0
283.21,84,66.0,3.88,0.0
283.21,84,88.0,3.94,0.0
284.08,80,74.0,4.02,0.0
284.3,80,58.0,4.02,26.65
285.79,74,43.0,4.15,227.67
286.46,72,70.0,4.28,457.08
287.05,67,77.0,4.33,654.33
292.09,55,75.0,4.91,797.95
296.33,42,63.0,5.29,860.6
296.26,39,32.0,5.52,866.95
296.59,36,24.0,5.72,802.45
297.2,35,10.0,5.95,667.65
295.64,44,0.0,5.92,478.9
295.44,47,0.0,5.13,255.45
294.77,51,0.0,3.91,44.95
294.83,52,0.0,3.12,0.0
293.56,59,0.0,3.37,0.0
289.5,72,0.0,3.33,0.0
289.56,72,0.0,3.14,0.0
288.56,76,0.0,3.16,0.0
288.2,78,0.0,3.13,0.0
288.23,78,0.0,3.12,0.0
287.17,80,0.0,3.01,0.0
286.69,79,0.0,2.78,0.0
284.74,89,0.0,2.45,0.0
284.54,90,0.0,2.34,0.0
284.13,91,0.0,2.32,0.0
284.01,91,0.0,2.37,27.65
285.67,85,0.0,2.62,230.25
286.27,80,0.0,2.4,460.15
287.37,77,0.0,2.04,656.65
294.86,54,0.0,2.28,799.62
297.06,42,0.0,2.49,876.02
296.93,39,0.0,2.82,882.15
298.7,35,0.0,3.19,817.17
299.28,34,0.0,3.37,684.85
298.27,38,0.0,3.8,497.08
298.06,43,0.0,2.88,272.2
295.92,56,0.0,1.57,52.25
293.7,61,4.0,2.59,0.0
292.79,63,0.0,2.42,0.0
291.56,66,0.0,2.36,0.0
290.6,66,0.0,2.11,0.0
289.72,71,0.0,2.3,0.0
289.14,71,0.0,2.32,0.0
289.77,68,0.0,2.28,0.0
289.21,65,0.0,2.12,0.0
289.1,63,0.0,1.79,0.0
285.64,81,0.0,1.46,0.0
285.44,83,0.0,1.02,0.0
285.83,83,0.0,0.9,0.0
285.26,85,0.0,1.53,30.85
286.46,80,0.0,2.04,236.08
289.8,75,3.0,2.16,463.08
292.02,70,1.0,2.23,656.5
296.38,54,0.0,2.07,797.67
298.17,43,4.0,2.04,868.23
298.01,41,3.0,2.15,873.1
298.81,38,24.0,1.84,805.65
299.16,38,62.0,1.74,670.0
298.32,40,78.0,2.07,479.3
